TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1905.9077,-903.593,111.935,-431.697,866.25,-385.0,-2747.5,524.4,-279.68,262.96
1905.9577,-907.009,109.19,-428.098,1785.0,-1750.0,-1802.5,550.24,-279.68,264.48
1906.0077,-895.358,120.048,-427.61,2021.25,-245.0,-1120.0,556.32,-267.52,252.32
1906.0577,-900.116,121.024,-431.27,822.5,350.0,-2520.0,528.96,-272.08,261.44
1906.1077,-907.619,109.068,-432.978,787.5,-8.75,-2861.25,536.56,-279.68,269.04
1906.1578,-897.188,104.371,-435.601,2047.5,210.0,-1986.25,533.52,-284.24,261.44
1906.2077,-902.251,118.767,-437.858,2327.5,-630.0,-1881.25,548.72,-282.72,253.84
1906.2577,-900.482,114.924,-437.858,1102.5,-1356.25,-2415.0,539.6,-267.52,256.88
1906.3077,-899.628,110.41,-432.734,367.5,-1566.25,-2108.75,539.6,-275.12,250.8
1906.3577,-899.994,110.959,-433.954,1067.5,-1391.25,-2073.75,550.24,-281.2,253.84
1906.4077,-901.824,111.752,-430.721,1216.25,-1321.25,-2073.75,541.12,-270.56,270.56
1906.4577,-899.811,114.497,-431.453,1015.0,-708.75,-1688.75,547.2,-273.6,262.96
1906.5077,-901.153,116.205,-431.148,735.0,-385.0,-2100.0,556.32,-270.56,261.44
1906.5577,-902.312,111.874,-431.27,831.25,-691.25,-1802.5,535.04,-269.04,275.12
1906.6077,-900.665,114.619,-434.198,1303.75,-665.0,-1697.5,541.12,-281.2,262.96
1906.6577,-901.397,115.839,-433.527,1295.0,-866.25,-2292.5,538.08,-275.12,267.52
1906.7077,-899.994,114.558,-434.32,1190.0,-612.5,-2065.0,541.12,-275.12,255.36
1906.7577,-897.859,115.534,-432.429,848.75,-481.25,-1872.5,541.12,-269.04,269.04
1906.8077,-906.155,113.765,-434.32,1601.25,-787.5,-2826.25,542.64,-276.64,262.96
