TimeStamp,ch1,ch2,ch3,ch4
5866.6566,-6921.29,-13103.82,-9808.88,-4003.95
5866.6606,-6918.24,-13108.49,-9807.78,-4007.39
5866.6646,-6918.96,-13110.69,-9808.16,-4010.15
5866.6686,-6921.39,-13107.4,-9811.5,-4009.44
5866.6726,-6921.96,-13103.25,-9815.6,-4009.53
5866.6766,-6916.19,-13101.91,-9812.55,-4008.25
5866.6806,-6910.56,-13103.3,-9806.49,-4007.2
5866.6846,-6909.42,-13104.44,-9809.4,-4010.15
5866.6886,-6912.52,-13104.39,-9815.5,-4013.01
5866.6926,-6915.71,-13101.44,-9816.36,-4010.25
5866.6966,-6917.33,-13102.63,-9814.26,-4009.2
5866.7006,-6917.33,-13106.82,-9812.45,-4012.06
5866.7046,-6920.05,-13109.88,-9813.02,-4012.78
5866.7086,-6921.72,-13105.58,-9811.02,-4007.44
5866.7126,-6923.82,-13103.77,-9810.31,-4004.81
5866.7166,-6924.34,-13105.49,-9810.07,-4006.96
5866.7206,-6920.24,-13107.35,-9807.16,-4008.15
5866.7246,-6919.58,-13105.2,-9804.44,-4006.58
5866.7286,-6922.82,-13104.49,-9808.3,-4006.34
5866.7326,-6926.78,-13104.87,-9812.17,-4007.1
5866.7366,-6925.35,-13108.59,-9817.7,-4012.06
5866.7406,-6925.97,-13116.17,-9822.99,-4021.6
5866.7446,-6928.49,-13120.03,-9827.0,-4027.65
5866.7486,-6932.93,-13121.94,-9833.38,-4031.71
5866.7526,-6934.93,-13121.23,-9839.39,-4033.66
5866.7566,-6935.6,-13120.84,-9838.15,-4034.28
5866.7606,-6936.36,-13122.61,-9831.38,-4032.56
5866.7646,-6933.79,-13121.18,-9822.85,-4027.99
5866.7686,-6934.69,-13118.94,-9825.42,-4026.03
5866.7726,-6938.32,-13117.93,-9828.81,-4025.32
5866.7766,-6936.55,-13119.46,-9829.0,-4026.27
5866.7806,-6931.4,-13119.17,-9824.23,-4025.22
5866.7846,-6925.01,-13114.41,-9817.36,-4020.31
5866.7886,-6923.49,-13110.16,-9816.89,-4018.4
5866.7926,-6928.02,-13112.83,-9823.7,-4021.74
5866.7966,-6928.64,-13116.22,-9825.09,-4024.03
5866.8006,-6924.44,-13116.65,-9822.08,-4026.08
5866.8046,-6926.59,-13117.31,-9818.75,-4026.6
5866.8086,-6928.4,-13113.93,-9816.98,-4021.17
5866.8126,-6931.64,-13111.5,-9815.36,-4016.02
5866.8166,-6932.74,-13111.74,-9812.31,-4014.97
5866.8206,-6928.59,-13110.26,-9806.54,-4012.49
5866.8246,-6925.77,-13110.69,-9808.02,-4013.59
5866.8286,-6921.53,-13104.44,-9808.49,-4009.91
5866.8326,-6920.58,-13099.58,-9809.35,-4007.82
5866.8366,-6914.52,-13095.76,-9802.91,-4004.29
5866.8406,-6911.33,-13095.81,-9795.62,-4002.43
5866.8446,-6913.47,-13100.2,-9799.77,-4006.96
5866.8486,-6919.05,-13101.87,-9804.39,-4010.01
5866.8526,-6920.05,-13102.15,-9805.39,-4008.25
5866.8566,-6919.48,-13104.25,-9805.59,-4008.29
5866.8606,-6921.39,-13110.11,-9805.39,-4012.97
5866.8646,-6923.1,-13114.69,-9806.63,-4017.31
5866.8686,-6922.44,-13109.35,-9807.3,-4013.16
5866.8726,-6924.2,-13106.54,-9807.92,-4009.34
5866.8766,-6923.39,-13107.16,-9806.68,-4009.44
5866.8806,-6917.76,-13104.3,-9803.92,-4008.58
5866.8846,-6910.37,-13098.67,-9796.86,-4002.67
5866.8886,-6910.99,-13094.67,-9797.05,-3999.38
5866.8926,-6907.18,-13089.23,-9795.52,-3996.09
5866.8966,-6899.64,-13085.65,-9791.09,-3993.03
5866.9006,-6893.68,-13088.51,-9790.33,-3995.71
5866.9046,-6891.92,-13089.04,-9793.0,-3998.23
5866.9086,-6894.11,-13087.46,-9793.81,-3996.94
5866.9126,-6894.3,-13085.03,-9788.61,-3993.13
5866.9166,-6891.92,-13087.23,-9785.18,-3993.85
5866.9206,-6886.63,-13087.61,-9778.17,-3992.27
5866.9246,-6883.15,-13084.65,-9773.11,-3987.88
5866.9286,-6884.53,-13078.17,-9770.73,-3981.69
5866.9326,-6889.73,-13081.74,-9774.97,-3984.07
5866.9366,-6891.01,-13086.8,-9780.65,-3991.32
5866.9406,-6882.0,-13079.36,-9772.97,-3983.31
5866.9446,-6871.27,-13070.11,-9764.0,-3972.63
5866.9486,-6874.99,-13070.39,-9771.78,-3974.77
5866.9526,-6880.38,-13071.63,-9780.17,-3977.49
5866.9566,-6883.43,-13076.21,-9782.22,-3982.12
5866.9606,-6881.14,-13082.79,-9781.46,-3985.74
5866.9646,-6887.96,-13093.04,-9788.13,-3995.85
5866.9686,-6897.83,-13097.86,-9794.19,-4000.28
5866.9726,-6898.31,-13090.8,-9785.27,-3990.56
5866.9766,-6897.21,-13091.95,-9778.31,-3988.79
5866.9806,-6891.54,-13092.09,-9773.78,-3989.41
5866.9846,-6888.68,-13091.33,-9773.45,-3989.27
5866.9886,-6894.88,-13092.09,-9781.79,-3994.04
5866.9926,-6893.25,-13085.8,-9781.31,-3990.75
5866.9966,-6892.3,-13083.41,-9779.41,-3987.6
5867.0006,-6890.11,-13086.18,-9777.02,-3987.03
5867.0046,-6889.01,-13087.89,-9775.69,-3985.93
5867.0086,-6891.3,-13083.41,-9776.74,-3983.12
